entity_id,entity_kind,unified_id,label_en,qid,wikidata_url,wd_label,wd_description,instance_of,match_method,confidence
UOCC_0df85846acab,occupation,UOCC_0df85846acab,computer vision engineer,Q116952811,https://www.wikidata.org/wiki/Q116952811,computer vision engineer,,,exact,high
UOCC_58e96e252caa,occupation,UOCC_58e96e252caa,data engineer,Q104659813,https://www.wikidata.org/wiki/Q104659813,data engineer,,,exact,high
UOCC_58c82a3ba66a,occupation,UOCC_58c82a3ba66a,sound mastering engineer,Q6785368,https://www.wikidata.org/wiki/Q6785368,mastering engineer,,,alias,medium
UOCC_3523e479c349,occupation,UOCC_3523e479c349,enterprise architect,Q17089045,https://www.wikidata.org/wiki/Q17089045,enterprise architect,,,exact,high
UOCC_d3e538f6a7a1,occupation,UOCC_d3e538f6a7a1,artificial intelligence engineer,Q126116209,https://www.wikidata.org/wiki/Q126116209,artificial intelligence engineer,,,exact,high
UOCC_6a46a76ef41d,occupation,UOCC_6a46a76ef41d,sound editor,Q3180462,https://www.wikidata.org/wiki/Q3180462,sound editor,,,exact,high
UOCC_303392f49891,occupation,UOCC_303392f49891,boom operator,Q373709,https://www.wikidata.org/wiki/Q373709,boom operator,,,exact,high
UOCC_548f9bd14d3e,occupation,UOCC_548f9bd14d3e,audio-visual technician,Q93922873,https://www.wikidata.org/wiki/Q93922873,audiovisual technician,,,alias,medium
UOCC_c342c11ce256,occupation,UOCC_c342c11ce256,ethical hacker,Q18922761,https://www.wikidata.org/wiki/Q18922761,white hat,,,alias,medium
UOCC_ae658dbbacbd,occupation,UOCC_ae658dbbacbd,sound designer,Q3024424,https://www.wikidata.org/wiki/Q3024424,sound designer,,,exact,high
UOCC_a2147e78ce09,occupation,UOCC_a2147e78ce09,chief technology officer,Q5287861,https://www.wikidata.org/wiki/Q5287861,chief technology officer,,,exact,high
UOCC_cf7b34afe3ab,occupation,UOCC_cf7b34afe3ab,knowledge engineer,Q3141282,https://www.wikidata.org/wiki/Q3141282,knowledge engineer,,,exact,high
UOCC_bc4b786f93ea,occupation,UOCC_bc4b786f93ea,chief information officer,Q2589465,https://www.wikidata.org/wiki/Q2589465,chief information officer,,,exact,high
UOCC_8debc3db028d,occupation,UOCC_8debc3db028d,database administrator,Q1078262,https://www.wikidata.org/wiki/Q1078262,database administrator,,,exact,high
UOCC_9e99acd060fe,occupation,UOCC_9e99acd060fe,user interface designer,Q29381289,https://www.wikidata.org/wiki/Q29381289,user interface designer,,,exact,high
UOCC_18b8a8762e00,occupation,UOCC_18b8a8762e00,video technician,Q10429552,https://www.wikidata.org/wiki/Q10429552,vision engineer,,,alias,medium
UOCC_aa9b656898a7,occupation,UOCC_aa9b656898a7,web content manager,Q31197581,https://www.wikidata.org/wiki/Q31197581,web content manager,,,exact,high
UOCC_7c838b1ba9f7,occupation,UOCC_7c838b1ba9f7,recording studio technician,Q21009829,https://www.wikidata.org/wiki/Q21009829,recording studio technician,,,exact,high
UOCC_2d36c281a066,occupation,UOCC_2d36c281a066,database developer,Q115641904,https://www.wikidata.org/wiki/Q115641904,database developer,,,exact,high
UOCC_1087c62b62b3,occupation,UOCC_1087c62b62b3,web developer,Q6859454,https://www.wikidata.org/wiki/Q6859454,web developer,,,exact,high
UOCC_7ee4ae3ace9e,occupation,UOCC_7ee4ae3ace9e,software architect,Q1548249,https://www.wikidata.org/wiki/Q1548249,software architect,,,exact,high
UOCC_f37b961d0d4b,occupation,UOCC_f37b961d0d4b,data analyst,Q77293133,https://www.wikidata.org/wiki/Q77293133,data analyst,,,exact,high
UOCC_2ff8180bcc06,occupation,UOCC_2ff8180bcc06,webmaster,Q41674,https://www.wikidata.org/wiki/Q41674,webmaster,,,exact,high
UOCC_9ffd4ab6d016,occupation,UOCC_9ffd4ab6d016,computer scientist,Q82594,https://www.wikidata.org/wiki/Q82594,computer scientist,,,exact,high
UOCC_a11d5d70d77c,occupation,UOCC_a11d5d70d77c,software developer,Q183888,https://www.wikidata.org/wiki/Q183888,software developer,,,exact,high
UOCC_0763469b1f67,occupation,UOCC_0763469b1f67,ICT business analyst,Q119561639,https://www.wikidata.org/wiki/Q119561639,ICT business analyst,,,exact,high
UOCC_ab6f9c8a4414,occupation,UOCC_ab6f9c8a4414,full stack developer,Q96072517,https://www.wikidata.org/wiki/Q96072517,full stack developer,,,exact,high
UOCC_d118ecc3112a,occupation,UOCC_d118ecc3112a,back-end developer,Q110245834,https://www.wikidata.org/wiki/Q110245834,back-end developer,,,exact,high
SKD_32d4e08d44c0,domain,SKD_32d4e08d44c0,software development,Q638608,https://www.wikidata.org/wiki/Q638608,software development,,,exact,high
SKD_7eb2d37514e2,domain,SKD_7eb2d37514e2,web development,Q386275,https://www.wikidata.org/wiki/Q386275,web development,,,exact,high
SKD_5185aa901f10,domain,SKD_5185aa901f10,data science,Q2374463,https://www.wikidata.org/wiki/Q2374463,data science,,,exact,high
SKD_fef453318c05,domain,SKD_fef453318c05,IT infrastructure,Q594593,https://www.wikidata.org/wiki/Q594593,IT infrastructure,,,exact,high
SKD_90e58c199bec,domain,SKD_90e58c199bec,telecommunications,Q418,https://www.wikidata.org/wiki/Q418,telecommunications,,,exact,high
SKD_69d0aabb106c,domain,SKD_69d0aabb106c,computer security,Q3510521,https://www.wikidata.org/wiki/Q3510521,computer security,,,exact,high
SKD_2da37cb954b8,domain,SKD_2da37cb954b8,information technology management,Q1473265,https://www.wikidata.org/wiki/Q1473265,information technology management,,,exact,high
SKD_88c07b7fa717,domain,SKD_88c07b7fa717,emerging technologies,Q120208,https://www.wikidata.org/wiki/Q120208,emerging technology,,,alias,medium
